graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,modulos_iniciados,modulos_finalizados,certificados,categoria
Outros,FACULDADE ANHANGUERA,Diretor,Eletroeletronicos,0.0,0.0,1.0,3.0,Mídia (revista/jornal/web),2.0,1.0,0.0,perfil6
Outros,UNICAMP,Analista,Oleo e Gas,1.0,1.0,1.0,2.0,Facebook,76.0,76.0,2.0,perfil1
Bacharelado,FATEC,SEM EXPERIÊNCIA,Eletrodomesticos,0.0,0.0,1.0,6.0,Saint Paul,2.0,1.0,0.0,perfil6
Licenciatura,UEPB,Engenheiro,Montadora,0.0,0.0,1.0,6.0,Linkedin,156.0,131.0,3.0,perfil1
SEM FORMAÇÃO,UFF,Diretor,Borracha,1.0,1.0,1.0,6.0,Google,3.0,1.0,0.0,perfil6
Licenciatura,UNIP,Supervisor,Oleo e Gas,0.0,0.0,1.0,4.0,YouTube,3.0,1.0,0.0,perfil6
Especialização,USP,Analista,Estado,0.0,0.0,1.0,5.0,Linkedin,10.0,9.0,1.0,perfil1
Licenciatura,UFF,Assessor,Estado,0.0,0.0,1.0,9.0,Minha empresa - benefício LITpass,15.0,9.0,0.0,perfil4
Tecnólogo,UNIP,Analista,Siderurgica,1.0,1.0,1.0,10.0,Outros,71.0,69.0,7.0,perfil1
MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,Outros,0.0,0.0,1.0,10.0,Minha empresa - benefício LITpass,4.0,2.0,0.0,perfil6
MBA,Outros,Outros,Entretenimento,0.0,0.0,1.0,10.0,Saint Paul,5.0,3.0,0.0,perfil1
MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Eletroeletronicos,1.0,1.0,1.0,5.0,Saint Paul,37.0,33.0,1.0,perfil2
Especialização,UNIP,Diretor,servicos,1.0,1.0,1.0,5.0,Google,142.0,130.0,1.0,perfil1
Bacharelado,UFRJ,Engenheiro,Oleo e Gas,1.0,1.0,1.0,9.0,Minha empresa - benefício LITpass,9.0,6.0,0.0,perfil5
MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Eletroeletronicos,0.0,0.0,1.0,9.0,Outros,161.0,88.0,1.0,perfil1
Bacharelado,Universidade Metodista de Sao Paulo,Advogado,servicos,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,39.0,33.0,1.0,perfil1
Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,5.0,Outros,9.0,7.0,0.0,perfil5
SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Assessor,Laminados,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),8.0,6.0,0.0,perfil5
SEM FORMAÇÃO,FACULDADE ANHANGUERA,Assessor,servicos,1.0,1.0,1.0,4.0,Linkedin,72.0,69.0,0.0,perfil2
Licenciatura,UFPE,Outros,Siderurgica,0.0,0.0,1.0,8.0,Linkedin,74.0,46.0,0.0,perfil2
SEM FORMAÇÃO,UFRN,Outros,Montadora,0.0,0.0,1.0,10.0,Outros,94.0,88.0,3.0,perfil1
Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Eletroeletronicos,1.0,1.0,1.0,3.0,Linkedin,68.0,64.0,2.0,perfil1
SEM FORMAÇÃO,UEPB,Diretor,Eletroeletronicos,0.0,0.0,1.0,6.0,Outros,28.0,24.0,1.0,perfil1
Tecnólogo,UEPB,Supervisor,Borracha,0.0,0.0,1.0,2.0,YouTube,53.0,45.0,1.0,perfil1
SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Oleo e Gas,1.0,1.0,1.0,6.0,Google,5.0,2.0,0.0,perfil6
Tecnólogo,FGV-RJ,Analista Senior,Entretenimento,1.0,1.0,1.0,10.0,Linkedin,5.0,3.0,0.0,perfil6
Outros,Outros,Diretor,Outros,0.0,0.0,1.0,6.0,Facebook,58.0,55.0,0.0,perfil2
Outros,UFPE,SEM EXPERIÊNCIA,Oleo e Gas,1.0,1.0,1.0,8.0,Saint Paul,58.0,51.0,0.0,perfil2
Especialização,FATEC,Coordenador,Estado,0.0,0.0,1.0,4.0,Instagram,15.0,11.0,0.0,perfil4
SEM FORMAÇÃO,Outros,Analista,Laminados,0.0,0.0,1.0,8.0,Mídia (revista/jornal/web),14.0,11.0,0.0,perfil4
Especialização,FATEC,Assessor,servicos,1.0,1.0,1.0,4.0,Instagram,74.0,71.0,2.0,perfil1
Especialização,Escola Paulista de Direito,Analista Senior,Eletrodomesticos,1.0,1.0,1.0,3.0,Saint Paul,20.0,19.0,0.0,perfil2
MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Assessor,e-commerce,0.0,0.0,1.0,3.0,Linkedin,13.0,10.0,0.0,perfil4
Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Montadora,1.0,1.0,1.0,3.0,Outros,16.0,15.0,0.0,perfil3
Outros,UFRJ,Outros,Outros,0.0,0.0,1.0,4.0,Facebook,6.0,1.0,0.0,perfil6
Especialização,Outros,Outros,Laminados,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,11.0,6.0,0.0,perfil1
Bacharelado,UFRN,Supervisor,Outros,0.0,0.0,1.0,2.0,Instagram,9.0,7.0,0.0,perfil5
Tecnólogo,UNICAMP,Outros,Borracha,0.0,0.0,1.0,7.0,Outros,15.0,5.0,0.0,perfil5
Especialização,FGV-RJ,Diretor,Entretenimento,0.0,0.0,1.0,6.0,Google,2.0,1.0,0.0,perfil6
Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Assessor,Laminados,0.0,0.0,1.0,8.0,Minha empresa - benefício LITpass,18.0,12.0,0.0,perfil4
SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Gerente,Estado,0.0,0.0,1.0,2.0,Google,585.0,569.0,10.0,perfil1
SEM FORMAÇÃO,FGV-RJ,Outros,Entretenimento,0.0,0.0,1.0,8.0,Linkedin,7.0,6.0,0.0,perfil5
Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Oleo e Gas,1.0,1.0,1.0,5.0,Outros,100.0,84.0,0.0,perfil2
SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista,e-commerce,0.0,0.0,1.0,2.0,Outros,4.0,3.0,0.0,perfil6
SEM FORMAÇÃO,Outros,Analista Senior,Montadora,1.0,1.0,1.0,7.0,Google,16.0,15.0,0.0,perfil3
SEM FORMAÇÃO,UNIP,Gerente,Estado,1.0,1.0,1.0,8.0,Outros,10.0,9.0,1.0,perfil1
Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,Oleo e Gas,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),108.0,97.0,0.0,perfil2
Outros,FATEC,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,4.0,Saint Paul,27.0,23.0,0.0,perfil2
Especialização,FGV-RJ,Analista Senior,Oleo e Gas,0.0,0.0,1.0,9.0,Instagram,9.0,3.0,0.0,perfil6
Bacharelado,Outros,SEM EXPERIÊNCIA,Oleo e Gas,0.0,0.0,1.0,4.0,Linkedin,39.0,38.0,1.0,perfil1
SEM FORMAÇÃO,UFF,Advogado,Montadora,1.0,1.0,1.0,6.0,Minha empresa - benefício LITpass,10.0,10.0,0.0,perfil4
Tecnólogo,UNICAMP,Engenheiro,Oleo e Gas,0.0,0.0,1.0,5.0,Linkedin,27.0,26.0,0.0,perfil2
Bacharelado,Unesp,Engenheiro,Borracha,1.0,1.0,1.0,5.0,Linkedin,4.0,1.0,0.0,perfil1
Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,Oleo e Gas,0.0,0.0,1.0,4.0,Outros,46.0,43.0,0.0,perfil2
Especialização,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,7.0,Linkedin,15.0,9.0,0.0,perfil2
Tecnólogo,UFPE,Advogado,Oleo e Gas,1.0,1.0,1.0,2.0,Outros,42.0,23.0,0.0,perfil2
Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,servicos,1.0,1.0,1.0,5.0,Google,16.0,12.0,0.0,perfil4
Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Diretor,Eletroeletronicos,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),37.0,33.0,0.0,perfil2
Tecnólogo,UFRN,Outros,Oleo e Gas,0.0,0.0,1.0,10.0,Outros,4.0,1.0,0.0,perfil6
Licenciatura,FGV-RJ,Diretor,Borracha,1.0,1.0,1.0,6.0,Linkedin,13.0,11.0,0.0,perfil4
Bacharelado,UNICAMP,Advogado,Oleo e Gas,0.0,0.0,1.0,2.0,Facebook,33.0,32.0,0.0,perfil2
Tecnólogo,Outros,Engenheiro,Laminados,1.0,1.0,1.0,7.0,Facebook,5.0,3.0,0.0,perfil6
Outros,Unesp,Supervisor,Eletroeletronicos,1.0,1.0,1.0,5.0,Linkedin,9.0,2.0,0.0,perfil6
MBA,Unesp,Advogado,Oleo e Gas,1.0,1.0,1.0,8.0,Outros,33.0,19.0,0.0,perfil3
Bacharelado,Universidade Metodista de Sao Paulo,Advogado,e-commerce,0.0,0.0,1.0,8.0,Facebook,31.0,22.0,0.0,perfil2
Outros,UNIVERSIDADE CRUZEIRO DO SUL,Engenheiro,servicos,0.0,0.0,1.0,8.0,Facebook,21.0,15.0,0.0,perfil3
Outros,UEPB,Diretor,Oleo e Gas,1.0,1.0,1.0,7.0,Outros,6.0,5.0,0.0,perfil5
SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Outros,0.0,0.0,1.0,10.0,Minha empresa - benefício LITpass,8.0,7.0,0.0,perfil5
MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Supervisor,Montadora,0.0,0.0,1.0,6.0,Outros,8.0,5.0,0.0,perfil5
MBA,UNIP,Diretor,Montadora,1.0,1.0,1.0,5.0,Instagram,7.0,5.0,0.0,perfil5
Tecnólogo,Outros,Advogado,Montadora,1.0,1.0,1.0,8.0,Saint Paul,28.0,22.0,0.0,perfil2
Licenciatura,Unesp,Outros,Borracha,0.0,0.0,1.0,9.0,Google,11.0,9.0,0.0,perfil4
Outros,FATEC,Coordenador,Eletrodomesticos,0.0,0.0,1.0,4.0,Outros,95.0,62.0,0.0,perfil2
MBA,UFSCar,Analista,Entretenimento,0.0,0.0,1.0,8.0,Outros,78.0,56.0,0.0,perfil2
Especialização,Escola Paulista de Direito,Gerente,Estado,1.0,1.0,1.0,6.0,Saint Paul,24.0,18.0,0.0,perfil3
Outros,Outros,Outros,Eletrodomesticos,1.0,1.0,1.0,6.0,Linkedin,47.0,41.0,0.0,perfil2
Tecnólogo,UFPE,Coordenador,e-commerce,0.0,0.0,1.0,3.0,Mídia (revista/jornal/web),16.0,10.0,0.0,perfil4
Licenciatura,Outros,Supervisor,Eletroeletronicos,1.0,1.0,1.0,10.0,Linkedin,26.0,22.0,0.0,perfil2
SEM FORMAÇÃO,Outros,Advogado,Estado,0.0,0.0,1.0,4.0,Facebook,59.0,40.0,0.0,perfil2
Tecnólogo,UNIP,Sócio/Dono/Proprietário,Outros,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),22.0,22.0,1.0,perfil1
SEM FORMAÇÃO,UEPB,Analista Senior,Estado,1.0,1.0,1.0,9.0,Instagram,155.0,111.0,1.0,perfil1
SEM FORMAÇÃO,FATEC,Outros,Eletroeletronicos,1.0,1.0,1.0,4.0,Google,10.0,4.0,0.0,perfil6
Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,Laminados,0.0,0.0,1.0,9.0,Outros,109.0,105.0,2.0,perfil1
Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Assessor,Borracha,0.0,0.0,1.0,8.0,Saint Paul,30.0,30.0,3.0,perfil1
Licenciatura,FACULDADE ANHANGUERA,Gerente,Entretenimento,0.0,0.0,1.0,10.0,Outros,9.0,8.0,0.0,perfil5
Bacharelado,UFRN,Diretor,Borracha,1.0,1.0,1.0,10.0,Mídia (revista/jornal/web),56.0,55.0,2.0,perfil2
SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,Entretenimento,0.0,0.0,1.0,10.0,Outros,13.0,10.0,0.0,perfil4
Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Supervisor,Estado,1.0,1.0,1.0,5.0,Facebook,10.0,6.0,0.0,perfil4
Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Siderurgica,0.0,0.0,1.0,8.0,Facebook,119.0,116.0,3.0,perfil2
SEM FORMAÇÃO,UNIP,Diretor,servicos,1.0,1.0,1.0,6.0,Google,16.0,14.0,1.0,perfil1
Licenciatura,UNIVERSIDADE NOVE DE JULHO,Engenheiro,Siderurgica,0.0,0.0,1.0,9.0,Outros,40.0,36.0,0.0,perfil2
Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,servicos,1.0,1.0,1.0,5.0,YouTube,74.0,69.0,1.0,perfil1
Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Outros,1.0,1.0,1.0,8.0,Outros,86.0,48.0,0.0,perfil2
Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,SEM EXPERIÊNCIA,e-commerce,0.0,0.0,1.0,9.0,Facebook,27.0,22.0,0.0,perfil2
Licenciatura,UFRN,Coordenador,Estado,1.0,1.0,1.0,9.0,YouTube,3.0,1.0,0.0,perfil6
Bacharelado,Universidade Metodista de Sao Paulo,Outros,Outros,1.0,1.0,1.0,4.0,Mídia (revista/jornal/web),4.0,2.0,0.0,perfil6
Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,Eletroeletronicos,0.0,0.0,1.0,2.0,Saint Paul,4.0,1.0,0.0,perfil6
Tecnólogo,UFRN,Diretor,Eletrodomesticos,1.0,1.0,1.0,5.0,Outros,247.0,181.0,0.0,perfil2
Outros,UFF,Outros,Laminados,1.0,1.0,1.0,8.0,Outros,22.0,10.0,0.0,perfil4
Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Montadora,0.0,0.0,1.0,9.0,Saint Paul,243.0,209.0,4.0,perfil1
Bacharelado,UFF,Advogado,e-commerce,1.0,1.0,1.0,3.0,Saint Paul,11.0,7.0,0.0,perfil5
MBA,UFSCar,Coordenador,Eletroeletronicos,0.0,0.0,1.0,5.0,YouTube,10.0,4.0,0.0,perfil6
Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,SEM EXPERIÊNCIA,Laminados,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),6.0,3.0,0.0,perfil6
MBA,UFSCar,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,8.0,Linkedin,4.0,2.0,0.0,perfil6
Bacharelado,UFRJ,Gerente,servicos,1.0,1.0,1.0,8.0,Facebook,26.0,25.0,0.0,perfil2
Especialização,UFRN,Analista,Eletrodomesticos,1.0,1.0,1.0,9.0,Google,6.0,2.0,0.0,perfil5
Especialização,UNIP,Outros,Eletrodomesticos,0.0,0.0,1.0,3.0,Saint Paul,9.0,8.0,0.0,perfil5
Especialização,USP,Gerente,Laminados,0.0,0.0,1.0,9.0,Outros,48.0,41.0,0.0,perfil2
Outros,Outros,Supervisor,Borracha,1.0,1.0,1.0,6.0,Saint Paul,48.0,43.0,0.0,perfil2
Especialização,FATEC,Supervisor,Laminados,0.0,0.0,1.0,9.0,Google,10.0,9.0,1.0,perfil1
Especialização,UFRJ,Analista Senior,Laminados,0.0,0.0,1.0,6.0,Saint Paul,28.0,27.0,0.0,perfil2
Tecnólogo,FACULDADE ANHANGUERA,Analista,Outros,0.0,0.0,1.0,3.0,Outros,2.0,1.0,0.0,perfil6
Outros,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,servicos,0.0,0.0,1.0,4.0,Facebook,9.0,3.0,0.0,perfil2
SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,e-commerce,0.0,0.0,1.0,3.0,Outros,27.0,27.0,1.0,perfil1
Outros,UNIVERSIDADE NOVE DE JULHO,Analista Senior,Outros,0.0,0.0,1.0,10.0,Outros,17.0,14.0,0.0,perfil4
Licenciatura,Universidade Metodista de Sao Paulo,Outros,Eletrodomesticos,1.0,1.0,1.0,4.0,Mídia (revista/jornal/web),2.0,1.0,0.0,perfil6
MBA,Outros,Analista,Borracha,1.0,1.0,1.0,6.0,Outros,18.0,12.0,0.0,perfil6
Licenciatura,Escola Paulista de Direito,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,1.0,5.0,Outros,16.0,12.0,0.0,perfil4
SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,Estado,0.0,0.0,1.0,3.0,Saint Paul,58.0,58.0,0.0,perfil3
MBA,FATEC,Engenheiro,Montadora,1.0,1.0,1.0,4.0,Outros,16.0,12.0,0.0,perfil1
SEM FORMAÇÃO,UFRN,Diretor,Eletroeletronicos,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),4.0,2.0,0.0,perfil6
Tecnólogo,FACULDADE ANHANGUERA,Analista Senior,servicos,0.0,0.0,1.0,6.0,Google,2.0,1.0,0.0,perfil6
Outros,FGV-RJ,Assessor,Eletrodomesticos,1.0,1.0,1.0,2.0,Outros,28.0,27.0,0.0,perfil2
Especialização,UFSCar,Advogado,Entretenimento,1.0,1.0,1.0,7.0,Outros,5.0,2.0,0.0,perfil6
Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Outros,1.0,1.0,1.0,4.0,YouTube,67.0,60.0,5.0,perfil1
Outros,UFRN,Outros,Eletrodomesticos,1.0,1.0,1.0,8.0,Outros,12.0,9.0,0.0,perfil4
SEM FORMAÇÃO,UNIP,Outros,Montadora,0.0,0.0,1.0,8.0,YouTube,26.0,20.0,0.0,perfil3
MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assessor,Eletrodomesticos,1.0,1.0,1.0,9.0,Minha empresa - benefício LITpass,5.0,2.0,0.0,perfil6
Especialização,UNICAMP,Outros,Oleo e Gas,0.0,0.0,1.0,7.0,Outros,71.0,64.0,0.0,perfil2
Bacharelado,FACULDADE ANHANGUERA,Coordenador,Entretenimento,1.0,1.0,1.0,8.0,Instagram,150.0,135.0,4.0,perfil6
Licenciatura,UFRN,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,5.0,Outros,9.0,5.0,0.0,perfil5
MBA,Unesp,Diretor,Outros,1.0,1.0,1.0,7.0,Linkedin,5.0,1.0,0.0,perfil6
Bacharelado,FATEC,Analista,Laminados,0.0,0.0,1.0,9.0,Instagram,27.0,27.0,0.0,perfil2
SEM FORMAÇÃO,Outros,Sócio/Dono/Proprietário,Outros,1.0,1.0,1.0,7.0,Facebook,4.0,2.0,0.0,perfil6
Tecnólogo,FGV-RJ,Outros,Outros,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),8.0,5.0,0.0,perfil5
Tecnólogo,Outros,Gerente,e-commerce,1.0,1.0,1.0,7.0,Outros,154.0,140.0,3.0,perfil1
Bacharelado,Universidade Metodista de Sao Paulo,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,2.0,Outros,10.0,10.0,0.0,perfil4
Tecnólogo,Outros,Advogado,e-commerce,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,4.0,2.0,0.0,perfil6
SEM FORMAÇÃO,FGV-RJ,Supervisor,Siderurgica,1.0,1.0,1.0,8.0,Outros,4.0,1.0,0.0,perfil6
Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Outros,1.0,1.0,1.0,10.0,Outros,30.0,19.0,0.0,perfil3
SEM FORMAÇÃO,Outros,Diretor,Eletrodomesticos,1.0,1.0,1.0,9.0,Outros,10.0,5.0,0.0,perfil5
Bacharelado,UEPB,Outros,Entretenimento,1.0,1.0,1.0,8.0,Outros,59.0,53.0,1.0,perfil1
Tecnólogo,FGV-RJ,Coordenador,Laminados,0.0,0.0,1.0,2.0,Mídia (revista/jornal/web),59.0,54.0,0.0,perfil6
Especialização,Universidade Metodista de Sao Paulo,Engenheiro,Outros,1.0,1.0,1.0,7.0,Facebook,21.0,20.0,0.0,perfil1
MBA,FACULDADE ANHANGUERA,Outros,Eletrodomesticos,0.0,0.0,1.0,9.0,Linkedin,56.0,56.0,2.0,perfil1
Especialização,UNIVERSIDADE CRUZEIRO DO SUL,SEM EXPERIÊNCIA,Estado,0.0,0.0,1.0,8.0,Mídia (revista/jornal/web),15.0,12.0,0.0,perfil4
Licenciatura,Universidade Metodista de Sao Paulo,Assessor,servicos,1.0,1.0,1.0,7.0,YouTube,23.0,20.0,0.0,perfil3
SEM FORMAÇÃO,USP,Analista,Estado,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),89.0,52.0,0.0,perfil2
Bacharelado,FATEC,Coordenador,Oleo e Gas,1.0,1.0,1.0,8.0,YouTube,4.0,1.0,0.0,perfil6
SEM FORMAÇÃO,FACULDADE ANHANGUERA,Assessor,Eletroeletronicos,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),97.0,90.0,0.0,perfil2
Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,servicos,0.0,0.0,1.0,6.0,Outros,23.0,21.0,0.0,perfil2
SEM FORMAÇÃO,Escola Paulista de Direito,SEM EXPERIÊNCIA,Laminados,0.0,0.0,1.0,2.0,Linkedin,7.0,5.0,0.0,perfil5
Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Engenheiro,servicos,0.0,0.0,1.0,3.0,YouTube,82.0,82.0,3.0,perfil1
Bacharelado,Outros,Analista,Eletrodomesticos,1.0,1.0,1.0,10.0,Outros,58.0,24.0,0.0,perfil2
Bacharelado,Outros,Gerente,Outros,0.0,0.0,1.0,4.0,Outros,56.0,41.0,0.0,perfil2
Bacharelado,Outros,Outros,servicos,0.0,0.0,1.0,4.0,Saint Paul,2.0,1.0,0.0,perfil6
Outros,Escola Paulista de Direito,Gerente,Oleo e Gas,1.0,1.0,1.0,7.0,Outros,15.0,14.0,0.0,perfil5
Tecnólogo,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,Siderurgica,1.0,1.0,1.0,3.0,Google,3.0,1.0,0.0,perfil6
MBA,Outros,Outros,Borracha,1.0,1.0,1.0,8.0,Outros,15.0,13.0,0.0,perfil4
Tecnólogo,Universidade Metodista de Sao Paulo,Outros,servicos,0.0,0.0,1.0,7.0,Google,99.0,99.0,2.0,perfil1
Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Laminados,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,10.0,10.0,0.0,perfil4
MBA,FACULDADE ANHANGUERA,Analista,Oleo e Gas,0.0,0.0,1.0,4.0,YouTube,23.0,13.0,0.0,perfil4
MBA,UNICAMP,Outros,Estado,0.0,0.0,1.0,10.0,Google,27.0,19.0,0.0,perfil6
Outros,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Eletrodomesticos,0.0,0.0,1.0,5.0,YouTube,32.0,27.0,0.0,perfil1
Licenciatura,Outros,Diretor,Eletrodomesticos,0.0,0.0,1.0,3.0,Facebook,29.0,22.0,0.0,perfil2
Outros,UNIP,Assessor,Eletrodomesticos,1.0,1.0,1.0,7.0,Saint Paul,44.0,33.0,0.0,perfil4
Especialização,UNIVERSIDADE NOVE DE JULHO,Outros,Montadora,0.0,0.0,1.0,6.0,Outros,27.0,27.0,0.0,perfil1
Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,Entretenimento,1.0,1.0,1.0,4.0,Google,14.0,6.0,0.0,perfil5
Especialização,UFF,Analista Senior,Outros,1.0,1.0,1.0,6.0,Outros,45.0,41.0,0.0,perfil2
Especialização,UEPB,Outros,Eletrodomesticos,1.0,1.0,1.0,2.0,Linkedin,36.0,35.0,0.0,perfil2
MBA,Escola Paulista de Direito,Assessor,Montadora,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,4.0,3.0,0.0,perfil6
Outros,UFSCar,Advogado,Oleo e Gas,1.0,1.0,1.0,7.0,Saint Paul,6.0,4.0,0.0,perfil6
Bacharelado,FGV-RJ,Sócio/Dono/Proprietário,Oleo e Gas,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),21.0,17.0,0.0,perfil3
SEM FORMAÇÃO,Outros,Analista,Oleo e Gas,0.0,0.0,1.0,5.0,Instagram,52.0,43.0,0.0,perfil2
Outros,UNICAMP,Gerente,Oleo e Gas,0.0,0.0,1.0,7.0,Outros,23.0,9.0,0.0,perfil4
MBA,FACULDADE ANHANGUERA,Gerente,Estado,1.0,1.0,1.0,7.0,Outros,27.0,27.0,0.0,perfil2
Especialização,Escola Paulista de Direito,Analista,Montadora,0.0,0.0,1.0,2.0,Facebook,10.0,9.0,0.0,perfil4
MBA,UNICAMP,Diretor,Eletroeletronicos,1.0,1.0,1.0,2.0,YouTube,3.0,1.0,0.0,perfil6
SEM FORMAÇÃO,Outros,Supervisor,servicos,0.0,0.0,1.0,4.0,YouTube,7.0,2.0,0.0,perfil4
Outros,Unesp,Gerente,e-commerce,1.0,1.0,1.0,8.0,Outros,4.0,1.0,0.0,perfil6
Especialização,UFF,Advogado,Laminados,0.0,0.0,1.0,2.0,Facebook,57.0,51.0,0.0,perfil6
Bacharelado,UNIP,Supervisor,Outros,1.0,1.0,1.0,5.0,Minha empresa - benefício LITpass,104.0,68.0,0.0,perfil2
Outros,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,Outros,1.0,1.0,1.0,10.0,Outros,7.0,5.0,0.0,perfil5
MBA,Outros,Analista Senior,Oleo e Gas,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),5.0,1.0,0.0,perfil6
Outros,FATEC,Coordenador,Borracha,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,17.0,11.0,0.0,perfil4
Tecnólogo,Outros,Analista,Borracha,0.0,0.0,1.0,5.0,Outros,27.0,27.0,0.0,perfil2
Tecnólogo,UFRN,Outros,Oleo e Gas,0.0,0.0,1.0,10.0,Outros,5.0,3.0,0.0,perfil6
SEM FORMAÇÃO,UFSCar,Engenheiro,Borracha,0.0,0.0,1.0,10.0,Outros,73.0,56.0,0.0,perfil2
Especialização,UFPE,Assessor,Eletroeletronicos,1.0,1.0,1.0,7.0,Google,4.0,1.0,0.0,perfil5
Bacharelado,UFPE,Engenheiro,Estado,1.0,1.0,1.0,5.0,Minha empresa - benefício LITpass,53.0,46.0,0.0,perfil1
Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Borracha,1.0,1.0,1.0,7.0,Google,29.0,23.0,0.0,perfil2
Tecnólogo,Escola Paulista de Direito,Gerente,e-commerce,1.0,1.0,1.0,5.0,Linkedin,29.0,14.0,0.0,perfil1
Outros,Escola Paulista de Direito,Assessor,Siderurgica,0.0,0.0,1.0,10.0,Saint Paul,21.0,17.0,0.0,perfil3
Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,5.0,Facebook,3.0,1.0,0.0,perfil2
